departamento,cultivo,n_periodos,anio_inicio,anio_fin,duracion_anios,gaps,completitud_pct,produccion_total,produccion_promedio,area_sembrada_promedio,area_cosechada_promedio,rendimiento_promedio,cv_produccion,std_produccion,cv_area_sembrada,cv_rendimiento,tendencia_produccion_pendiente,tendencia_produccion_r2,tendencia_produccion_pvalue,tendencia_area_pendiente,tendencia_area_r2,mk_tau_produccion,mk_pvalue_produccion,mk_tau_area,mk_pvalue_area,n_periodos_A,n_periodos_B,n_ciclos_completos,produccion_promedio_A,produccion_promedio_B,ratio_AB,diferencia_AB,porcentaje_A_mayor_B,hhi_tiempo_produccion,hhi_espacial_cultivo
cundinamarca,tomillo,19,2007,2018,12,5,79.16666666666666,3076.0,161.89473684210526,26.42105263157895,26.0,5.878662166368854,0.5852417323588227,94.7475562492494,0.5928696490152625,0.2474752514273,15.61729032258064,0.3078370820266555,0.013677422375816699,2.9864516129032244,0.41184888805856507,0.4510882275373163,0.007626505012867564,0.5893796917545018,0.0005055660168364076,11,8,7,152.9090909090909,174.25,0.8775270640406939,-21.340909090909093,14.285714285714285,0.06970953444681,1.0
choco,aji,23,2012,2024,13,3,88.46153846153845,2953.5,128.41304347826087,14.217391304347826,13.58695652173913,8.218599033816425,1.2144137913663415,155.94657099132564,0.5246190111777386,0.537102551475067,12.803734656568292,0.10202028118629713,0.13737698219613673,0.1269913815617654,0.004387180055730615,-0.1038632736453918,0.5038834908701424,-0.160140151793588,0.3139885270245839,12,11,10,114.75,143.3181818181818,0.8006660323501428,-28.568181818181813,10.0,0.10481213392540076,0.20793444438942935
quindio,crisantemo,17,2007,2016,10,3,85.0,2914.0,171.41176470588235,6.978213507625273,6.860566448801743,23.645448563931534,0.5027072275127157,86.16993299835609,0.37068154620147403,0.24308736592176305,-23.60266821345707,0.7132968546399522,1.9998074156444878e-05,-0.6048881441379508,0.5198994083685867,-0.7076387943506436,0.00010910085882906453,-0.6726625397597095,0.00027626762207999826,9,8,8,168.11111111111111,175.125,0.9599492426044889,-7.013888888888886,37.5,0.07281464673182125,1.0
antioquia,acelga,17,2016,2024,9,1,94.44444444444444,2775.76,163.28,6.413529411764706,6.148235294117647,26.15538781884435,0.6353799157422955,103.744832642402,0.5436344249685904,0.0513390547256288,-29.75008483033933,0.6058600008729007,0.00023305058961029415,-0.9975723552894211,0.6031280716902162,-0.5414911538365681,0.0028563562696771747,-0.525022331292413,0.0041367370986766525,9,8,8,151.61111111111111,176.4075,0.8594368783136268,-24.796388888888885,0.0,0.08117412525003107,0.4325045587847745
norte de santander,perejil,17,2016,2024,9,1,94.44444444444444,2740.0,161.1764705882353,9.529411764705882,9.529411764705882,15.0,0.9812149170884884,158.1487572248505,0.5603615849868495,0.408248290463863,-19.634481037924157,0.11356280209315314,0.1859342235774569,-0.4553393213572855,0.05357105863054707,0.3537281142958558,0.05789080485689584,0.37890538677040353,0.04289224079243128,9,8,8,173.88888888888889,146.875,1.1839243498817966,27.013888888888886,25.0,0.11212637860301562,0.4319454859922943
risaralda,soya,20,2013,2024,12,4,83.33333333333334,2679.83,133.9915,74.542,60.437,2.1457660124820093,0.8832325457808119,118.34565365798966,1.2346944052372892,0.1844731419444287,23.18431986809563,0.45940166677552585,0.0010238543380622928,16.38307227260236,0.3792958787631046,0.4787504959281433,0.0034318277612947552,0.5990075697767814,0.0002657564867595737,11,9,9,139.9009090909091,126.7688888888889,1.1035902445554304,13.1320202020202,44.44444444444444,0.08705473717150658,0.8801723533870649
cordoba,habichuela,35,2007,2024,18,1,97.22222222222221,2670.95,76.31285714285714,18.37542857142857,16.06114285714286,4.848468200035437,0.7451475893829387,56.86434153892457,0.5150763307317155,0.5983918301258484,0.659000192755365,0.0038058439524692542,0.7247986767565593,0.6771009593286186,0.14502692579758983,0.097561010114806,0.41007245492364597,0.18692729007894193,0.11769413240189312,18,17,17,83.4538888888889,68.75176470588235,1.2138435899922237,14.702124183006546,58.82352941176471,0.04398230826020323,0.26234410769035965
putumayo,arveja,29,2007,2024,18,7,80.55555555555556,2526.7699999999995,87.12999999999998,38.34758620689656,36.41827586206897,1.7691136576880764,1.6648841660465277,145.06135738763393,0.9394414063004213,0.5010506058420583,7.930582857142856,0.09340212597021898,0.10690728427190516,2.620514285714285,0.16535130393008216,0.3604949260645497,0.006150629230925974,0.396039819724056,0.002811615237770954,17,12,11,79.54411764705883,97.87666666666667,0.8126974523760395,-18.33254901960784,36.36363636363637,0.12676753866571744,0.3037951755849065
valle del cauca,tabaco,18,2007,2015,9,0,100.0,2507.0,139.27777777777777,62.833333333333336,61.05555555555556,2.283267118645581,0.5856312811678024,81.56542343820448,0.6310158001317931,0.08101626337032314,-5.607843137254902,0.03367940361207993,0.46604044866434513,-1.4840041279669767,0.009981468016317016,-0.11803342130469507,0.4950567081996511,-0.07868894753646338,0.6492108060096153,9,9,9,158.0,120.55555555555556,1.3105990783410137,37.44444444444444,88.88888888888889,0.07355058011480896,0.2568290616704286
santander,trigo,35,2007,2024,18,1,97.22222222222221,2465.3199999999997,70.43771428571428,62.21142857142858,57.12571428571429,1.2141827654298218,0.9153242374898084,64.4733471190964,0.8197057810514141,0.23527706335688722,-9.594302447993126,0.6275181605329031,1.4345691766884561e-08,-7.185183043458921,0.5625734748202117,-0.614351460362431,2.3168885620150158e-07,-0.4966280033367,3.102854584313988e-05,18,17,17,75.83888888888889,64.71882352941175,1.1718211913172925,11.120065359477138,76.47058823529412,0.05182516541308912,0.510900993894951
cordoba,tomate,31,2007,2024,18,5,86.11111111111111,2418.9,78.02903225806452,5.693548387096774,5.354838709677419,11.337856071226929,1.9692085777193638,153.65543963372158,1.530277422836578,0.5350187273605622,-16.878024035889197,0.3152223686509803,0.0010152965291280204,-0.9668786269909861,0.3217416257647791,-0.4039773174727126,0.001620235840493371,-0.2596405714898689,0.05418119631396452,16,15,13,81.49375,74.33333333333333,1.096328475336323,7.160416666666677,61.53846153846154,0.15331266667732107,0.11898486147825811
cauca,zanahoria,34,2007,2024,18,2,94.44444444444444,2407.73,70.81558823529411,12.464705882352941,11.241176470588236,6.804631172959131,0.894876772654187,63.37122505360781,0.66889427484524,0.5663014960964325,0.16809462232374484,0.00020246417230767067,0.9363413720782,0.3022710906345579,0.03782151717321597,-0.0071492660861943455,0.9526993578768481,0.15958850202635977,0.19092061594696008,17,17,16,82.16117647058823,59.47,1.38155669195541,22.691176470588232,56.25,0.05227209901538678,0.25856503560019845
antioquia,algodon,17,2007,2024,18,19,47.22222222222222,2375.0,139.7058823529412,80.47058823529412,75.17647058823529,1.7148938728898837,0.7163384736730715,100.07669852785558,0.6208962194868852,0.5233421929507306,2.8336825719930547,0.024616825102765694,0.5475907575257757,-1.0298748727773455,0.013045241482196266,0.0817894731149928,0.6496297363937644,-0.09739535620791494,0.5905097962264776,3,14,2,160.0,135.35714285714286,1.1820580474934037,24.64285714285714,100.0,0.08723270914127423,0.34808008457503015
santander,aji,28,2007,2024,18,8,77.77777777777779,2360.7,84.31071428571428,22.928571428571427,20.553571428571427,3.615020449835053,0.9563907756288589,80.6339894295374,0.6893049562752864,0.5719636201598987,1.1743843679834938,0.0057796734296231165,0.7006090830367833,0.1771952181564416,0.003424887187548384,0.09066956813927143,0.501203502808764,-0.008032711545197998,0.952641917953439,17,11,11,83.98823529411764,84.80909090909091,0.9903211364940444,-0.8208556149732686,45.45454545454545,0.06721485908688166,0.20793444438942935
boyaca,quinua,27,2007,2024,18,9,75.0,2343.43,86.7937037037037,46.400000000000006,45.6,1.7442967118588921,0.8429675814046531,73.1642784922632,0.7764434713723302,0.23403448845548197,11.667230080716049,0.6799123469180657,1.2330290796327687e-07,5.495660513066406,0.6221566379027791,0.576320129914696,2.5312944833665998e-05,0.4957101454703225,0.0003059867254353682,18,9,9,72.77944444444445,114.82222222222224,0.6338445906715695,-42.042777777777786,66.66666666666666,0.062380593862523294,0.3476355085293409
cauca,repollo,30,2007,2024,18,6,83.33333333333334,2107.4,70.24666666666667,11.416666666666666,10.71,5.079368326261786,1.2801782241485091,89.9282529856856,0.841646649460494,0.9306294239484416,11.603638941398863,0.445435879794187,5.6088423317119885e-05,1.4479506788107916,0.6075169418791578,0.6736721129792644,2.1772222259991377e-07,0.5605092790492653,2.0943476467070672e-05,16,14,13,70.64125,69.79571428571428,1.0121144360071228,0.8455357142857167,53.84615384615385,0.08614092475770764,0.32064196932695327
boyaca,espinaca,17,2016,2024,9,1,94.44444444444444,2081.3599999999997,122.43294117647056,9.447058823529412,9.222192513368984,11.650130443636964,0.6319992143800753,77.37752263777138,0.5707619389502251,0.40189228587834386,22.279563373253495,0.6108189780540365,0.00021121965950724651,1.8057634730538923,0.826318150771206,0.49073727534742323,0.006939076448219772,0.7532929101152013,3.765378119499433e-05,9,8,8,120.85666666666667,124.20625,0.9730320870863316,-3.349583333333328,62.5,0.0809369138810814,0.7827435010492556
boyaca,ajo,35,2007,2024,18,1,97.22222222222221,2079.9,59.425714285714285,10.769047619047617,9.92047619047619,5.997950133057813,0.8317323168206454,49.426287021578865,0.7769341051094324,0.4634463548872617,3.2554112361549756,0.1229293728274089,0.038924199926415735,0.04204661714336547,0.0007156473660645889,0.07438845359489514,0.531743563163976,0.02596278910308087,0.8304321409477341,18,17,17,59.83888888888888,58.98823529411764,1.014420733058547,0.8506535947712379,41.17647058823529,0.04777181550423715,0.30550591179593234
cauca,sorgo,20,2007,2024,18,16,55.55555555555556,2016.5,100.825,35.35,30.625,3.276430153788602,1.2933592448494544,130.40294586194625,1.2799391483346734,0.2245479890455599,-13.071170706549768,0.3204264792639874,0.009275376775916654,-4.571222279525529,0.32552281144473666,-0.47619714174399574,0.0034660514210676017,-0.4893893958376576,0.002779034437287388,13,7,7,72.96153846153847,152.57142857142858,0.47821233074042063,-79.60989010989012,28.57142857142857,0.1294569614712837,0.20991452471081812
caldas,arveja,35,2007,2024,18,1,97.22222222222221,1946.2000000000003,55.60571428571429,34.434285714285714,33.777142857142856,1.6699137450304438,0.4793022883645019,26.651946103285535,0.45663347180236685,0.255389873647748,1.9367421378052578,0.14963930203231418,0.021698585021926158,2.0785196388061036,0.4951656904740665,0.22428458084748515,0.05880077947239339,0.4698255192572549,8.625112849746566e-05,18,17,17,59.513333333333335,51.46823529411764,1.1563119075919663,8.045098039215695,64.70588235294117,0.034947627137525895,0.3037951755849065
risaralda,pepino cohombro,29,2007,2023,17,5,85.29411764705883,1924.7,66.36896551724138,4.284137931034483,4.1324137931034475,19.47800175726673,0.6399766755560867,42.47458991182069,0.693568030690598,0.49502184018729445,-2.4855962136196648,0.08955267275173193,0.11478901369472469,-0.4120245832155973,0.5028251808571707,-0.1631405646630687,0.22102623327663162,-0.5781826900968382,2.0585660430293712e-05,16,13,13,72.09375,59.323076923076925,1.2152732754149378,12.770673076923075,69.23076923076923,0.048118863337887015,0.15017408413556602
atlantico,cilantro,32,2007,2024,18,4,88.88888888888889,1901.1,59.409375,8.96875,8.2875,6.926456614605482,0.6565754180711821,39.006735227972634,0.47557033301816687,0.2662385128855841,0.6182992150355512,0.007364907753844159,0.6404896331840579,0.01958542184316187,0.0006180471956380941,0.0040486161765703995,0.9741132070078699,0.06025578092747567,0.6363322785407302,17,15,15,68.05882352941177,49.60666666666667,1.3719692957145229,18.4521568627451,73.33333333333333,0.044300614910230254,0.18391479166505917
vichada,ahuyama,28,2007,2024,18,8,77.77777777777779,1874.8999999999999,66.96071428571427,19.964285714285715,16.517857142857142,4.447883870580109,1.6220473770940316,108.61345097548569,0.9585081811546634,0.43363618439078533,3.2778688524590147,0.029101752765947363,0.3854372339075013,-1.140834575260804,0.11356627314117525,-0.15915175351980757,0.2356799134290376,-0.2293406723522748,0.08893290204583605,12,16,11,89.79166666666667,49.8375,1.8016888220048493,39.95416666666667,72.72727272727273,0.1263240022009132,0.0821380302774234
santander,cilantro,34,2007,2024,18,2,94.44444444444444,1844.92,54.262352941176474,18.13823529411765,17.691176470588236,3.300678011316498,0.7506092452767458,40.72982378811688,0.8454018552319688,0.33039535715518253,2.864339940565547,0.1438780867093066,0.026935991559830647,1.4665145062957634,0.2660889680021219,0.2905886862739775,0.01623516899996494,0.38745158169863664,0.001351654234416773,18,16,16,59.54555555555555,48.31875,1.2323488408858994,11.22680555555555,75.0,0.04549538917831536,0.18391479166505917
norte de santander,espinaca,30,2007,2024,18,6,83.33333333333334,1821.95,60.73166666666667,5.863333333333333,5.846666666666667,6.882777777777778,1.0539186176944821,64.00623418361539,0.7905923357415446,0.7426297643587432,-10.48614263353551,0.6307156231140759,1.6199375294940386e-07,-0.7756261005674032,0.6578957497148763,-0.4322962053117632,0.0011287933304517629,-0.5147330479934532,0.00014790065928731294,18,12,12,51.275000000000006,74.91666666666667,0.6844271412680757,-23.641666666666666,41.66666666666667,0.06912398792107596,0.7827435010492556
cundinamarca,albahaca,18,2008,2018,11,4,81.81818181818183,1816.0,100.88888888888889,21.77777777777778,20.5,4.259460292793626,1.0356521383309756,104.48579351161398,0.722188743900374,0.38316055687047046,26.080867850098617,0.6193945359432319,0.00010643269041332306,3.839250493096647,0.592382372098448,0.7302789622330439,2.548399730417622e-05,0.7276068751089989,3.699876593693832e-05,10,8,8,112.2,86.75,1.293371757925072,25.450000000000003,62.5,0.11183265733858605,1.0
cesar,habichuela,21,2011,2024,14,7,75.0,1709.1999999999998,81.39047619047618,24.214285714285715,23.595238095238095,3.3158567070452314,0.5846498978407331,47.58493358997052,0.39840048796193983,0.4951975619150144,8.412260924635843,0.5874749845213101,5.076616915943311e-05,1.586732108929702,0.5085422214953723,0.4520152533840895,0.005324281282858698,0.38447171433981936,0.018264258766385003,12,9,9,79.10000000000001,84.44444444444444,0.9367105263157895,-5.344444444444434,66.66666666666666,0.0631208844918449,0.26234410769035965
cauca,espinaca,20,2014,2024,11,2,90.9090909090909,1708.15,85.4075,8.245,7.76,9.187795959365033,0.8527324230376693,72.82974442058973,0.5332137256446134,0.7113174433017448,-3.952712801506775,0.03189574907294801,0.4512356873123844,0.02441217570933835,0.0003338788210101634,-0.11081832770072811,0.495435721361128,-0.15638025248495388,0.3441264204813733,11,9,9,80.77909090909091,91.06444444444445,0.8870541230652507,-10.285353535353536,33.33333333333333,0.08453974780173548,0.7827435010492556
santander,lechuga,20,2007,2024,18,16,55.55555555555556,1706.0,85.3,4.375,4.3,18.333333333333336,0.7077680529215181,60.37261491420549,0.6865909183432665,0.29688831355646644,8.138436276367313,0.7571972098487828,6.154948230141367e-07,0.40387773146393846,0.7532768772036125,0.7361568114375291,9.883729008189652e-06,0.7523118184738442,7.849900279258857e-06,10,10,9,90.6,80.0,1.1324999999999998,10.599999999999994,44.44444444444444,0.07379444179497505,0.32357480833283003
boyaca,coliflor,31,2007,2024,18,5,86.11111111111111,1627.1200000000001,52.487741935483875,3.193548387096774,3.096774193548387,15.436686757977084,0.8472923534946524,44.472462394136095,0.5879833176764423,0.30932169416735633,-4.1528105454545505,0.25784079381844954,0.0035447129810755066,-0.13501454545454555,0.15287407851393423,-0.2977361869741967,0.018949519485470877,-0.19285136985225165,0.1469779020657125,16,15,15,50.03125,55.10799999999999,0.9078763518908327,-5.07674999999999,26.666666666666668,0.0546692299362281,0.2897697174055221
caldas,cebolla de bulbo,23,2010,2023,14,5,82.14285714285714,1620.25,70.44565217391305,4.310869565217392,3.8108695652173923,7.210383819079472,4.269355971936119,300.75756580563035,2.6600196310576285,1.3305711933864772,-24.334032316163235,0.12570552805352908,0.09692060037641426,-0.6715741264858747,0.06586395434257508,-0.46317999062353943,0.002918620654802793,-0.6451634970881942,5.3901366102472805e-05,13,10,10,120.88461538461539,4.875,24.796844181459566,116.00961538461539,20.0,0.8015175976036774,0.32705758908039645
narino,batata,31,2009,2024,16,1,96.875,1601.4,51.65806451612904,14.193548387096774,12.596774193548388,3.5401330177618284,0.8166091920589325,42.18445032784434,0.4040838360494934,0.5802044824400334,6.120528416650823,0.47634147022808365,1.737565902699763e-05,0.8084964835582583,0.4496521695626374,0.614063025091463,1.3589124845885011e-06,0.474307339839358,0.00022942413182888303,16,15,15,52.0625,51.22666666666667,1.0163163716814159,0.8358333333333334,46.666666666666664,0.05307546012138842,0.40401323907620723
casanare,tomate,25,2010,2024,15,5,83.33333333333334,1569.5,62.78,2.6747999999999994,2.6468000000000003,30.429904761904762,1.06348581639998,66.76563955359074,0.8726709599994102,0.6591904915448761,-7.842392502756335,0.2607096890104663,0.009105978004517208,-0.44526571113561175,0.6875762661269857,-0.43099841900894315,0.002745472940886678,-0.5955872905154216,5.065628331105378e-05,14,11,11,58.146428571428565,68.67727272727274,0.8466618760814272,-10.530844155844171,54.54545454545454,0.08343047993666297,0.11898486147825811
cundinamarca,limonaria,18,2008,2018,11,4,81.81818181818183,1551.0,86.16666666666667,20.055555555555557,19.055555555555557,4.733426491204269,0.5747731375952786,49.52628535612651,0.5595559800393323,0.5401026733715721,13.162721893491126,0.7021949195311824,1.4176872664277635e-05,2.8205128205128207,0.6279679269273687,0.5316348152192667,0.0023453635285076106,0.6832667180756565,0.00012185374738103938,10,8,8,86.2,86.125,1.0008708272859217,0.07500000000000284,25.0,0.07288947751518228,1.0
quindio,pepino cohombro,27,2007,2024,18,9,75.0,1533.1399999999999,56.782962962962955,4.141604938271605,3.877283950617284,14.907874908513842,1.1242932914859594,63.840704329954946,0.76167555147734,0.6297088056384321,3.9518105894753885,0.10097637604520766,0.10626274385005945,0.36399389172680324,0.35085987058574236,0.38340839528720577,0.0051850167884738025,0.41953527468463336,0.002705000561441007,13,14,11,69.71846153846154,44.771428571428565,1.557208777183251,24.947032967032975,45.45454545454545,0.08211923256143848,0.15017408413556602
norte de santander,cimarron,15,2007,2014,8,1,93.75,1500.0,100.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,8,7,7,100.0,100.0,1.0,0.0,0.0,0.06666666666666667,0.6848780795985364
amazonas,cilantro,30,2007,2024,18,6,83.33333333333334,1478.86,49.29533333333333,18.743333333333332,17.25,2.8726296897921917,1.1197247123317475,55.19720293596427,0.5720327917849537,0.818655916781583,7.592257436662668,0.5027834605344855,1.153657077372775e-05,-0.1959775521458462,0.008878721269752244,0.3237048298896367,0.012428647896342187,-0.025583124931703106,0.8441028743305975,15,15,13,43.284,55.306666666666665,0.7826181292189007,-12.022666666666666,30.76923076923077,0.07373302167865114,0.18391479166505917
narino,acelga,18,2013,2024,12,6,75.0,1461.2999999999997,81.18333333333332,9.93611111111111,9.633333333333333,6.648068394948875,0.9750894795248923,79.16101424609583,0.40693228538648213,0.8306986347403418,18.752188940092168,0.7162952197680279,9.535778142107576e-06,0.9004224270353304,0.633032847606657,0.7606598261858126,1.0977319134518045e-05,0.7575796116874551,1.4528460952127248e-05,10,8,8,70.185,94.93125,0.7393245111593917,-24.746250000000003,12.5,0.10544318327889549,0.4325045587847745
caqueta,ahuyama,25,2010,2024,15,5,83.33333333333334,1432.5,57.3,9.22,8.32,7.856175266543434,0.5329161508651278,30.53609544457182,0.6308392991750056,0.5164533982966785,1.0358596134282807,0.023566065125555837,0.463786840628186,0.5865208545269583,0.20824753741310228,0.1616244071283537,0.2611413185580459,0.5490879570169634,0.0001949471745135747,14,11,10,57.982142857142854,56.43181818181818,1.0274725274725274,1.5503246753246742,30.0,0.050905585555951496,0.0821380302774234
cundinamarca,trigo,21,2007,2022,16,11,65.625,1411.6,67.21904761904761,30.0,28.952380952380953,3.307221853803995,1.071881718443967,72.0508682740716,1.3284075679800482,1.0265667814147454,-8.254201481948604,0.2973092173982107,0.010576871275529625,-5.143780545483209,0.37739518200631594,-0.5263218141162801,0.0008851548461812174,-0.5986837018326834,0.0001875029505727593,14,7,7,71.82857142857144,58.0,1.238423645320197,13.828571428571436,71.42857142857143,0.09972473552536928,0.510900993894951
antioquia,col,19,2007,2024,18,17,52.77777777777778,1407.82,74.0957894736842,14.641578947368421,14.531052631578946,5.089462711678432,0.4299593919050093,31.85818058482685,0.42076598656485936,0.1254498127091962,-2.9547529120198273,0.25372183340173116,0.027893985901498174,-0.6369234200743495,0.3152643041277046,-0.11903163842884143,0.4960324483416588,-0.24173714314073072,0.17465467199592188,18,1,1,77.82333333333332,7.0,11.117619047619046,70.82333333333332,100.0,0.06184922830019906,0.6284993945258104
risaralda,pimenton,31,2007,2024,18,5,86.11111111111111,1341.0,43.25806451612903,2.989247311827957,2.8924731182795695,13.81989247311828,1.8731011706541847,81.02673128539554,0.7418967908676903,0.7523298143789052,-2.0699638844301784,0.017487752058385573,0.4782283625650463,0.02870920278223652,0.004490520417807004,0.15102164330509704,0.24464452053813357,0.04937624026034469,0.713819073525864,16,15,15,58.5625,26.933333333333334,2.1743502475247523,31.629166666666666,66.66666666666666,0.14178484897521582,0.20914195862847876
vaupes,aji,24,2007,2024,18,12,66.66666666666666,1326.7,55.27916666666667,18.088333333333335,15.792499999999999,3.6278728377259992,1.0780631671716947,59.594433495278636,0.7682191857676169,0.5097997369040759,7.682917955248318,0.6206673876332448,4.876498242225498e-06,2.072877569583409,0.8309938842091428,0.8080776353032271,3.9886368326478025e-08,0.8236184756715,2.531952138877142e-08,15,9,9,54.34666666666667,56.833333333333336,0.9562463343108505,-2.4866666666666646,55.55555555555556,0.08807476462757308,0.20793444438942935
atlantico,col,30,2007,2024,18,6,83.33333333333334,1252.5,41.75,5.416666666666667,5.183333333333334,7.645963274198568,0.7828374515742935,32.683463603226755,0.6228067004171299,0.3246937660121626,2.6498821654993847,0.17072411657083722,0.02324136234306379,0.24911209214326022,0.1416174410959602,0.29133434690067306,0.02444894531008939,0.2603330739170287,0.050154287417259615,17,13,13,59.029411764705884,19.153846153846153,3.081856839121191,39.87556561085973,100.0,0.05308022199114744,0.6284993945258104
guainia,aji,19,2014,2024,11,3,86.36363636363636,1120.75,58.98684210526316,13.56578947368421,13.342105263157896,4.6288387078675495,0.8831387144702223,52.093563907500084,0.46091600433168795,0.6621131955136196,10.066600761570013,0.372764855843794,0.00549552134147958,0.1103544229642648,0.003109447126817559,0.4083126169891915,0.015523253770211066,0.036973693332326786,0.8313799771067277,11,8,8,48.09090909090909,73.96875,0.6501517071859277,-25.877840909090907,50.0,0.09152025429897537,0.20793444438942935
narino,cimarron,24,2012,2024,13,2,92.3076923076923,1078.03,44.91791666666666,25.429166666666664,23.64375,1.6410339515665993,0.8504662686297887,38.20117298212379,0.33486671224580594,0.6990724149124402,9.031707692307693,0.7898450033710014,6.610927387333538e-09,1.9720000000000002,0.7578113983071705,0.8000052893086543,4.752524890848945e-08,0.7568871968677285,2.6968741997646385e-07,12,12,11,45.57750000000001,44.25833333333333,1.0298060628883452,1.3191666666666748,27.27272727272727,0.07054815295793879,0.6848780795985364
cauca,ajo,33,2007,2024,18,3,91.66666666666666,1067.0,32.333333333333336,10.969696969696969,9.909090909090908,3.491630591630591,0.7652946808647565,24.74452801462713,0.5376158326850277,0.8432581976304383,-1.0923043548999405,0.05103800460586401,0.20617012742062793,0.7214057161451275,0.3919137512046323,0.015446894115618722,0.901027061861605,0.26785432685851185,0.03519332597071212,18,15,15,32.166666666666664,32.53333333333333,0.9887295081967213,-0.36666666666666714,33.33333333333333,0.04751297553160373,0.30550591179593234
caldas,lechuga,26,2010,2024,15,4,86.66666666666667,1066.34,41.01307692307692,5.329487179487179,4.771355311355311,10.159202167122618,1.7832125585920666,73.13503383573324,2.2356765314322105,0.34545392465351893,-0.2203980315530477,0.00019306178672995415,0.9462889201982514,-0.041268876344864244,0.0002550282792894074,0.11198175260850052,0.4266264546016616,-0.08191262063537486,0.564533698951148,14,12,11,49.29571428571429,31.349999999999998,1.5724310776942358,17.945714285714292,45.45454545454545,0.15605943155031304,0.32357480833283003
cauca,garbanzo,21,2011,2021,11,1,95.45454545454545,1058.7,50.41428571428572,59.38095238095238,47.976190476190474,1.0434656124268553,0.9783819842948338,49.32442889394955,1.3487005843688642,0.30843361476601217,3.268396694214876,0.04743651134057434,0.3429161612766115,3.9494214876033036,0.026272954167812477,0.1818202630583513,0.2507495016986303,0.23190841426097936,0.1461033832544382,11,10,10,42.90909090909091,58.67,0.7313634039388257,-15.760909090909095,10.0,0.09103089828538306,1.0
narino,melon,15,2017,2024,8,1,93.75,1038.6999999999998,69.24666666666666,4.4,4.313333333333333,17.11980056980057,0.5766338505013536,39.92997203438373,0.28229954700369037,0.513795454880583,8.805527638190952,0.27650168936953734,0.04408558428382462,-0.31909547738693467,0.37523264470500656,0.3636405261167026,0.05972487258994495,-0.4840764516831996,0.018389390230635627,8,7,7,57.9,82.21428571428571,0.704257167680278,-24.31428571428571,57.14285714285714,0.08735596606940554,0.11954846649300852
quindio,cebolla de rama,18,2007,2021,15,12,60.0,1006.75,55.93055555555556,2.6500000000000004,2.255555555555555,14.735353535353536,2.2423449269862004,125.41559751351984,0.9641881920039342,0.7595738352941991,2.1076125392347733,0.0058071492398411575,0.7637688922464023,-0.019810083833286973,0.0012360664102852837,-0.18003601080360127,0.3041266150234101,-0.15364717026818725,0.3953616977600002,13,5,5,50.98076923076923,68.8,0.7409995527728087,-17.819230769230764,20.0,0.31937618245948374,0.28987950216277486
choco,frijol,34,2007,2024,18,2,94.44444444444444,1006.2600000000001,29.595882352941178,18.676470588235293,15.617647058823529,1.9997987466407607,0.5506963638761544,16.298344797471152,0.5200780853889383,0.4578119376151278,1.079931802752577,0.12680554062483498,0.03873142512861438,-0.4014071468246624,0.049326016851934294,0.22043577510211929,0.0699290705176312,-0.09451594187502649,0.4460680097418269,18,16,16,32.431666666666665,26.405625,1.2282105296377823,6.026041666666664,56.25,0.03806902596120396,0.09998560464958732
choco,pepino cohombro,17,2016,2024,9,1,94.44444444444444,998.0,58.705882352941174,9.882352941176471,8.117647058823529,6.791666666666666,0.7025588990758398,41.24434007515812,0.6418643127004081,0.17865300341792684,9.706836327345309,0.40808958253047256,0.005773430320858877,1.592315369261477,0.46427981938170443,0.48532382559099085,0.009118195922250279,0.48532382559099085,0.009118195922250279,9,8,8,61.0,56.125,1.086859688195991,4.875,50.0,0.086150256424673,0.15017408413556602
cundinamarca,quinua,23,2012,2024,13,3,88.46153846153845,947.0,41.17391304347826,11.152173913043478,10.369565217391305,3.0385093167701864,1.361658730104413,56.064818148212126,0.9131876984276351,0.6399273664088269,-3.1691719232317803,0.047051644858984554,0.3201389328927093,-0.58542477519796,0.04865943595906022,-0.23248780619957687,0.12447024638936124,-0.21463823465932647,0.15933842333345205,12,11,10,64.75,15.454545454545455,4.189705882352941,49.29545454545455,80.0,0.12058699232501012,0.3476355085293409
valle del cauca,perejil,34,2007,2024,18,2,94.44444444444444,940.15,27.651470588235295,8.005882352941176,6.8,3.874255252312244,1.0341480756907933,28.595715098844096,0.4086655615764541,0.5557076520422729,1.6832544813968786,0.09970625036130867,0.06888243393111608,-0.02738627124549923,0.002016211414646184,0.4061696084681856,0.0008284797302994393,-0.05824177123228638,0.6413514712575297,17,17,16,23.22941176470588,32.0735294117647,0.7242549289316828,-8.844117647058823,37.5,0.05994139619464882,0.4319454859922943
vichada,aji,21,2007,2024,18,15,58.333333333333336,916.7299999999999,43.65380952380952,15.80952380952381,11.357142857142858,2.5641005291005294,1.3214903707707553,57.688088933174974,0.8729417656248089,0.8117301892019664,2.6185316538524455,0.07497016493686603,0.22974003285009925,0.8035007361361033,0.12334159173667124,0.14423743716582887,0.36396207510247747,0.43980792788558676,0.0067057564207977,14,7,6,43.07142857142857,44.81857142857143,0.9610174353743663,-1.7471428571428618,50.0,0.1268179954666589,0.20793444438942935
