departamento,cultivo,n_periodos,anio_inicio,anio_fin,duracion_anios,gaps,completitud_pct,produccion_total,produccion_promedio,area_sembrada_promedio,area_cosechada_promedio,rendimiento_promedio,cv_produccion,std_produccion,cv_area_sembrada,cv_rendimiento,tendencia_produccion_pendiente,tendencia_produccion_r2,tendencia_produccion_pvalue,tendencia_area_pendiente,tendencia_area_r2,mk_tau_produccion,mk_pvalue_produccion,mk_tau_area,mk_pvalue_area,n_periodos_A,n_periodos_B,n_ciclos_completos,produccion_promedio_A,produccion_promedio_B,ratio_AB,diferencia_AB,porcentaje_A_mayor_B,hhi_tiempo_produccion,hhi_espacial_cultivo,escala_cuartiles_prod,es_gran_escala_cuartil,cluster_escala,escala_productiva
atlantico,habichuela,32,2007,2024,18,4,88.88888888888889,3122.1,97.565625,39.23125,29.23125,3.451473040966671,1.0782413109659532,105.19928740521256,0.605928587981296,0.8517997469130382,-0.6909344541468891,0.0012001341056632,0.8506967099218875,-1.4608282908801045,0.1050685739666408,-0.0100908224936767,0.93536804902707,-0.2710316467704955,0.0327029066627895,16,16,15,107.50625,87.625,1.2268901569186874,19.881249999999994,60.0,0.0664460293602352,0.2623441076903596,Q1_baja,0,0,Pequeña
quindio,lechuga,29,2008,2024,17,5,85.29411764705883,3111.4,107.2896551724138,10.275862068965518,10.248275862068963,8.750458155470113,0.8540841256805158,91.63439133249508,0.7698631443974278,0.3679842211514482,16.786818380743977,0.7082901841088665,1.066582060916187e-08,1.4432676878191095,0.7024600417196236,0.7369555266607761,3.182063409069893e-08,0.7281338445056985,6.6972191587826e-08,15,14,13,109.09333333333332,105.35714285714286,1.0354621468926553,3.736190476190473,23.07692307692308,0.0587691693516107,0.32357480833283,Q1_baja,0,0,Pequeña
cundinamarca,tomillo,19,2007,2018,12,5,79.16666666666666,3076.0,161.89473684210526,26.42105263157895,26.0,5.878662166368854,0.5852417323588227,94.7475562492494,0.5928696490152625,0.2474752514273,15.61729032258064,0.3078370820266555,0.0136774223758166,2.9864516129032244,0.411848888058565,0.4510882275373163,0.0076265050128675,0.5893796917545018,0.0005055660168364,11,8,7,152.9090909090909,174.25,0.8775270640406939,-21.340909090909093,14.285714285714285,0.06970953444681,1.0,Q2_media-baja,0,0,Pequeña
choco,aji,23,2012,2024,13,3,88.46153846153845,2953.5,128.41304347826087,14.217391304347826,13.58695652173913,8.218599033816425,1.2144137913663415,155.94657099132564,0.5246190111777386,0.537102551475067,12.803734656568292,0.1020202811862971,0.1373769821961367,0.1269913815617654,0.0043871800557306,-0.1038632736453918,0.5038834908701424,-0.160140151793588,0.3139885270245839,12,11,10,114.75,143.3181818181818,0.8006660323501428,-28.568181818181813,10.0,0.1048121339254007,0.2079344443894293,Q1_baja,0,0,Pequeña
quindio,crisantemo,17,2007,2016,10,3,85.0,2914.0,171.41176470588235,6.978213507625273,6.860566448801743,23.64544856393153,0.5027072275127157,86.16993299835609,0.370681546201474,0.243087365921763,-23.60266821345707,0.7132968546399522,1.999807415644488e-05,-0.6048881441379508,0.5198994083685867,-0.7076387943506436,0.000109100858829,-0.6726625397597095,0.0002762676220799,9,8,8,168.11111111111111,175.125,0.9599492426044888,-7.013888888888886,37.5,0.0728146467318212,1.0,Q2_media-baja,0,0,Pequeña
antioquia,acelga,17,2016,2024,9,1,94.44444444444444,2775.76,163.28,6.413529411764706,6.148235294117647,26.15538781884435,0.6353799157422955,103.744832642402,0.5436344249685904,0.0513390547256288,-29.75008483033933,0.6058600008729007,0.0002330505896102,-0.9975723552894212,0.6031280716902162,-0.5414911538365681,0.0028563562696771,-0.525022331292413,0.0041367370986766,9,8,8,151.61111111111111,176.4075,0.8594368783136268,-24.796388888888885,0.0,0.081174125250031,0.4325045587847745,Q2_media-baja,0,0,Pequeña
norte de santander,perejil,17,2016,2024,9,1,94.44444444444444,2740.0,161.1764705882353,9.529411764705882,9.529411764705882,15.0,0.9812149170884884,158.1487572248505,0.5603615849868495,0.408248290463863,-19.63448103792416,0.1135628020931531,0.1859342235774569,-0.4553393213572855,0.053571058630547,0.3537281142958558,0.0578908048568958,0.3789053867704035,0.0428922407924312,9,8,8,173.88888888888889,146.875,1.1839243498817966,27.01388888888889,25.0,0.1121263786030156,0.4319454859922943,Q2_media-baja,0,0,Pequeña
risaralda,soya,20,2013,2024,12,4,83.33333333333334,2679.83,133.9915,74.542,60.437,2.1457660124820093,0.8832325457808119,118.34565365798966,1.2346944052372892,0.1844731419444287,23.18431986809563,0.4594016667755258,0.0010238543380622,16.38307227260236,0.3792958787631046,0.4787504959281433,0.0034318277612947,0.5990075697767814,0.0002657564867595,11,9,9,139.9009090909091,126.7688888888889,1.1035902445554304,13.1320202020202,44.44444444444444,0.0870547371715065,0.8801723533870649,Q1_baja,0,0,Pequeña
cordoba,habichuela,35,2007,2024,18,1,97.2222222222222,2670.95,76.31285714285714,18.37542857142857,16.06114285714286,4.848468200035437,0.7451475893829387,56.86434153892457,0.5150763307317155,0.5983918301258484,0.659000192755365,0.0038058439524692,0.7247986767565593,0.6771009593286186,0.1450269257975898,0.097561010114806,0.4100724549236459,0.1869272900789419,0.1176941324018931,18,17,17,83.4538888888889,68.75176470588235,1.2138435899922235,14.702124183006546,58.82352941176471,0.0439823082602032,0.2623441076903596,Q1_baja,0,0,Pequeña
putumayo,arveja,29,2007,2024,18,7,80.55555555555556,2526.7699999999995,87.12999999999998,38.34758620689656,36.41827586206897,1.7691136576880764,1.6648841660465277,145.06135738763393,0.9394414063004212,0.5010506058420583,7.930582857142856,0.0934021259702189,0.1069072842719051,2.620514285714285,0.1653513039300821,0.3604949260645497,0.0061506292309259,0.396039819724056,0.0028116152377709,17,12,11,79.54411764705883,97.87666666666668,0.8126974523760395,-18.33254901960784,36.36363636363637,0.1267675386657174,0.3037951755849065,Q1_baja,0,0,Pequeña
valle del cauca,tabaco,18,2007,2015,9,0,100.0,2507.0,139.27777777777777,62.833333333333336,61.05555555555556,2.283267118645581,0.5856312811678024,81.56542343820448,0.6310158001317931,0.0810162633703231,-5.607843137254902,0.0336794036120799,0.4660404486643451,-1.484004127966977,0.009981468016317,-0.118033421304695,0.4950567081996511,-0.0786889475364633,0.6492108060096153,9,9,9,158.0,120.55555555555556,1.3105990783410135,37.44444444444444,88.88888888888889,0.0735505801148089,0.2568290616704286,Q1_baja,0,0,Pequeña
santander,trigo,35,2007,2024,18,1,97.2222222222222,2465.32,70.43771428571428,62.21142857142858,57.12571428571429,1.2141827654298218,0.9153242374898084,64.4733471190964,0.8197057810514141,0.2352770633568872,-9.594302447993126,0.6275181605329031,1.4345691766884561e-08,-7.185183043458921,0.5625734748202117,-0.614351460362431,2.3168885620150166e-07,-0.4966280033367,3.102854584313988e-05,18,17,17,75.83888888888889,64.71882352941175,1.1718211913172925,11.120065359477138,76.47058823529412,0.0518251654130891,0.510900993894951,Q1_baja,0,0,Pequeña
cordoba,tomate,31,2007,2024,18,5,86.11111111111111,2418.9,78.02903225806452,5.693548387096774,5.354838709677419,11.337856071226929,1.969208577719364,153.65543963372158,1.530277422836578,0.5350187273605622,-16.878024035889197,0.3152223686509803,0.001015296529128,-0.966878626990986,0.3217416257647791,-0.4039773174727126,0.0016202358404933,-0.2596405714898689,0.0541811963139645,16,15,13,81.49375,74.33333333333333,1.096328475336323,7.160416666666677,61.53846153846154,0.153312666677321,0.1189848614782581,Q1_baja,0,0,Pequeña
cauca,zanahoria,34,2007,2024,18,2,94.44444444444444,2407.73,70.81558823529411,12.46470588235294,11.241176470588236,6.804631172959131,0.894876772654187,63.37122505360781,0.66889427484524,0.5663014960964325,0.1680946223237448,0.0002024641723076,0.9363413720782,0.3022710906345579,0.0378215171732159,-0.0071492660861943,0.952699357876848,0.1595885020263597,0.19092061594696,17,17,16,82.16117647058823,59.47,1.38155669195541,22.691176470588232,56.25,0.0522720990153867,0.2585650356001984,Q1_baja,0,0,Pequeña
antioquia,algodon,17,2007,2024,18,19,47.22222222222222,2375.0,139.7058823529412,80.47058823529412,75.17647058823529,1.7148938728898837,0.7163384736730715,100.07669852785558,0.6208962194868852,0.5233421929507306,2.8336825719930547,0.0246168251027656,0.5475907575257757,-1.0298748727773457,0.0130452414821962,0.0817894731149928,0.6496297363937644,-0.0973953562079149,0.5905097962264776,3,14,2,160.0,135.35714285714286,1.1820580474934037,24.64285714285714,100.0,0.0872327091412742,0.3480800845750301,Q1_baja,0,0,Pequeña
santander,aji,28,2007,2024,18,8,77.77777777777779,2360.7,84.31071428571428,22.928571428571427,20.553571428571427,3.615020449835053,0.9563907756288588,80.6339894295374,0.6893049562752864,0.5719636201598987,1.1743843679834938,0.0057796734296231,0.7006090830367833,0.1771952181564416,0.0034248871875483,0.0906695681392714,0.501203502808764,-0.0080327115451979,0.952641917953439,17,11,11,83.98823529411764,84.80909090909091,0.9903211364940444,-0.8208556149732686,45.45454545454545,0.0672148590868816,0.2079344443894293,Q1_baja,0,0,Pequeña
boyaca,quinua,27,2007,2024,18,9,75.0,2343.43,86.7937037037037,46.400000000000006,45.6,1.744296711858892,0.8429675814046531,73.1642784922632,0.7764434713723302,0.2340344884554819,11.667230080716047,0.6799123469180657,1.233029079632769e-07,5.495660513066406,0.6221566379027791,0.576320129914696,2.5312944833666e-05,0.4957101454703225,0.0003059867254353,18,9,9,72.77944444444445,114.82222222222224,0.6338445906715695,-42.042777777777786,66.66666666666666,0.0623805938625232,0.3476355085293409,Q1_baja,0,0,Pequeña
cauca,repollo,30,2007,2024,18,6,83.33333333333334,2107.4,70.24666666666667,11.416666666666666,10.71,5.079368326261786,1.2801782241485091,89.9282529856856,0.841646649460494,0.9306294239484416,11.603638941398865,0.445435879794187,5.6088423317119885e-05,1.4479506788107916,0.6075169418791578,0.6736721129792644,2.1772222259991377e-07,0.5605092790492653,2.0943476467070672e-05,16,14,13,70.64125,69.79571428571428,1.0121144360071228,0.8455357142857167,53.84615384615385,0.0861409247577076,0.3206419693269532,Q1_baja,0,0,Pequeña
boyaca,espinaca,17,2016,2024,9,1,94.44444444444444,2081.36,122.43294117647056,9.447058823529412,9.222192513368984,11.650130443636964,0.6319992143800753,77.37752263777138,0.5707619389502251,0.4018922858783438,22.27956337325349,0.6108189780540365,0.0002112196595072,1.8057634730538925,0.826318150771206,0.4907372753474232,0.0069390764482197,0.7532929101152013,3.765378119499433e-05,9,8,8,120.85666666666668,124.20625,0.9730320870863316,-3.349583333333328,62.5,0.0809369138810814,0.7827435010492556,Q1_baja,0,0,Pequeña
boyaca,ajo,35,2007,2024,18,1,97.2222222222222,2079.9,59.425714285714285,10.769047619047615,9.92047619047619,5.997950133057813,0.8317323168206454,49.42628702157887,0.7769341051094324,0.4634463548872617,3.255411236154976,0.1229293728274089,0.0389241999264157,0.0420466171433654,0.0007156473660645,0.0743884535948951,0.531743563163976,0.0259627891030808,0.8304321409477341,18,17,17,59.83888888888888,58.98823529411764,1.014420733058547,0.8506535947712379,41.17647058823529,0.0477718155042371,0.3055059117959323,Q1_baja,0,0,Pequeña
cauca,sorgo,20,2007,2024,18,16,55.55555555555556,2016.5,100.825,35.35,30.625,3.276430153788602,1.2933592448494544,130.40294586194625,1.2799391483346734,0.2245479890455599,-13.071170706549768,0.3204264792639874,0.0092753767759166,-4.571222279525529,0.3255228114447366,-0.4761971417439957,0.0034660514210676,-0.4893893958376576,0.0027790344372873,13,7,7,72.96153846153847,152.57142857142858,0.4782123307404206,-79.60989010989012,28.57142857142857,0.1294569614712837,0.2099145247108181,Q1_baja,0,0,Pequeña
caldas,arveja,35,2007,2024,18,1,97.2222222222222,1946.2000000000005,55.60571428571429,34.434285714285714,33.777142857142856,1.6699137450304438,0.4793022883645019,26.65194610328553,0.4566334718023668,0.255389873647748,1.9367421378052576,0.1496393020323141,0.0216985850219261,2.078519638806104,0.4951656904740665,0.2242845808474851,0.0588007794723933,0.4698255192572549,8.625112849746566e-05,18,17,17,59.513333333333335,51.46823529411764,1.1563119075919663,8.045098039215695,64.70588235294117,0.0349476271375258,0.3037951755849065,Q1_baja,0,0,Pequeña
risaralda,pepino cohombro,29,2007,2023,17,5,85.29411764705883,1924.7,66.36896551724138,4.284137931034483,4.132413793103448,19.47800175726673,0.6399766755560867,42.47458991182069,0.693568030690598,0.4950218401872944,-2.4855962136196648,0.0895526727517319,0.1147890136947246,-0.4120245832155973,0.5028251808571707,-0.1631405646630687,0.2210262332766316,-0.5781826900968382,2.0585660430293712e-05,16,13,13,72.09375,59.323076923076925,1.2152732754149378,12.770673076923076,69.23076923076923,0.048118863337887,0.150174084135566,Q1_baja,0,0,Pequeña
atlantico,cilantro,32,2007,2024,18,4,88.88888888888889,1901.1,59.409375,8.96875,8.2875,6.926456614605482,0.6565754180711821,39.00673522797264,0.4755703330181668,0.2662385128855841,0.6182992150355512,0.0073649077538441,0.6404896331840579,0.0195854218431618,0.000618047195638,0.0040486161765703,0.97411320700787,0.0602557809274756,0.6363322785407302,17,15,15,68.05882352941177,49.60666666666667,1.3719692957145229,18.4521568627451,73.33333333333333,0.0443006149102302,0.1839147916650591,Q1_baja,0,0,Pequeña
vichada,ahuyama,28,2007,2024,18,8,77.77777777777779,1874.9,66.96071428571427,19.964285714285715,16.517857142857142,4.447883870580109,1.6220473770940316,108.61345097548568,0.9585081811546634,0.4336361843907853,3.2778688524590147,0.0291017527659473,0.3854372339075013,-1.140834575260804,0.1135662731411752,-0.1591517535198075,0.2356799134290376,-0.2293406723522748,0.088932902045836,12,16,11,89.79166666666667,49.8375,1.8016888220048493,39.95416666666667,72.72727272727273,0.1263240022009132,0.0821380302774234,Q1_baja,0,0,Pequeña
santander,cilantro,34,2007,2024,18,2,94.44444444444444,1844.92,54.26235294117648,18.13823529411765,17.691176470588236,3.300678011316498,0.7506092452767458,40.72982378811688,0.8454018552319688,0.3303953571551825,2.864339940565547,0.1438780867093066,0.0269359915598306,1.4665145062957634,0.2660889680021219,0.2905886862739775,0.0162351689999649,0.3874515816986366,0.0013516542344167,18,16,16,59.54555555555555,48.31875,1.2323488408858994,11.22680555555555,75.0,0.0454953891783153,0.1839147916650591,Q1_baja,0,0,Pequeña
norte de santander,espinaca,30,2007,2024,18,6,83.33333333333334,1821.95,60.73166666666667,5.863333333333333,5.846666666666667,6.882777777777778,1.053918617694482,64.00623418361539,0.7905923357415446,0.7426297643587432,-10.48614263353551,0.6307156231140759,1.6199375294940388e-07,-0.7756261005674032,0.6578957497148763,-0.4322962053117632,0.0011287933304517,-0.5147330479934532,0.0001479006592873,18,12,12,51.275000000000006,74.91666666666667,0.6844271412680757,-23.641666666666666,41.66666666666667,0.0691239879210759,0.7827435010492556,Q1_baja,0,0,Pequeña
cundinamarca,albahaca,18,2008,2018,11,4,81.81818181818183,1816.0,100.88888888888889,21.77777777777778,20.5,4.259460292793626,1.0356521383309756,104.48579351161398,0.722188743900374,0.3831605568704704,26.080867850098617,0.6193945359432319,0.0001064326904133,3.839250493096647,0.592382372098448,0.7302789622330439,2.548399730417622e-05,0.7276068751089989,3.699876593693832e-05,10,8,8,112.2,86.75,1.293371757925072,25.450000000000003,62.5,0.111832657338586,1.0,Q1_baja,0,0,Pequeña
cesar,habichuela,21,2011,2024,14,7,75.0,1709.1999999999998,81.39047619047618,24.214285714285715,23.59523809523809,3.3158567070452314,0.5846498978407331,47.58493358997052,0.3984004879619398,0.4951975619150144,8.412260924635843,0.5874749845213101,5.076616915943311e-05,1.586732108929702,0.5085422214953723,0.4520152533840895,0.0053242812828586,0.3844717143398193,0.018264258766385,12,9,9,79.10000000000001,84.44444444444444,0.9367105263157895,-5.344444444444434,66.66666666666666,0.0631208844918449,0.2623441076903596,Q1_baja,0,0,Pequeña
cauca,espinaca,20,2014,2024,11,2,90.9090909090909,1708.15,85.4075,8.245,7.76,9.187795959365031,0.8527324230376693,72.82974442058973,0.5332137256446134,0.7113174433017448,-3.952712801506775,0.031895749072948,0.4512356873123844,0.0244121757093383,0.0003338788210101,-0.1108183277007281,0.495435721361128,-0.1563802524849538,0.3441264204813733,11,9,9,80.77909090909091,91.06444444444443,0.8870541230652507,-10.285353535353536,33.33333333333333,0.0845397478017354,0.7827435010492556,Q1_baja,0,0,Pequeña
santander,lechuga,20,2007,2024,18,16,55.55555555555556,1706.0,85.3,4.375,4.3,18.333333333333336,0.7077680529215181,60.37261491420549,0.6865909183432665,0.2968883135564664,8.138436276367313,0.7571972098487828,6.154948230141367e-07,0.4038777314639384,0.7532768772036125,0.7361568114375291,9.883729008189652e-06,0.7523118184738442,7.849900279258857e-06,10,10,9,90.6,80.0,1.1324999999999998,10.599999999999994,44.44444444444444,0.073794441794975,0.32357480833283,Q1_baja,0,0,Pequeña
boyaca,coliflor,31,2007,2024,18,5,86.11111111111111,1627.12,52.48774193548388,3.193548387096774,3.096774193548387,15.436686757977084,0.8472923534946524,44.472462394136095,0.5879833176764423,0.3093216941673563,-4.152810545454551,0.2578407938184495,0.0035447129810755,-0.1350145454545455,0.1528740785139342,-0.2977361869741967,0.0189495194854708,-0.1928513698522516,0.1469779020657125,16,15,15,50.03125,55.10799999999999,0.9078763518908328,-5.07674999999999,26.666666666666668,0.0546692299362281,0.2897697174055221,Q1_baja,0,0,Pequeña
caldas,cebolla de bulbo,23,2010,2023,14,5,82.14285714285714,1620.25,70.44565217391305,4.310869565217392,3.810869565217392,7.210383819079472,4.269355971936119,300.75756580563035,2.6600196310576285,1.3305711933864772,-24.334032316163235,0.125705528053529,0.0969206003764142,-0.6715741264858747,0.065863954342575,-0.4631799906235394,0.0029186206548027,-0.6451634970881942,5.3901366102472805e-05,13,10,10,120.8846153846154,4.875,24.79684418145957,116.0096153846154,20.0,0.8015175976036774,0.3270575890803964,Q1_baja,0,0,Pequeña
narino,batata,31,2009,2024,16,1,96.875,1601.4,51.65806451612904,14.193548387096774,12.596774193548388,3.5401330177618284,0.8166091920589325,42.18445032784434,0.4040838360494934,0.5802044824400334,6.120528416650823,0.4763414702280836,1.737565902699763e-05,0.8084964835582583,0.4496521695626374,0.614063025091463,1.3589124845885011e-06,0.474307339839358,0.0002294241318288,16,15,15,52.0625,51.22666666666667,1.016316371681416,0.8358333333333334,46.66666666666666,0.0530754601213884,0.4040132390762072,Q1_baja,0,0,Pequeña
casanare,tomate,25,2010,2024,15,5,83.33333333333334,1569.5,62.78,2.6747999999999994,2.6468000000000003,30.42990476190476,1.06348581639998,66.76563955359074,0.8726709599994102,0.6591904915448761,-7.842392502756335,0.2607096890104663,0.0091059780045172,-0.4452657111356117,0.6875762661269857,-0.4309984190089431,0.0027454729408866,-0.5955872905154216,5.065628331105378e-05,14,11,11,58.146428571428565,68.67727272727274,0.8466618760814272,-10.530844155844171,54.54545454545454,0.0834304799366629,0.1189848614782581,Q1_baja,0,0,Pequeña
cundinamarca,limonaria,18,2008,2018,11,4,81.81818181818183,1551.0,86.16666666666667,20.05555555555556,19.05555555555556,4.733426491204269,0.5747731375952786,49.52628535612651,0.5595559800393323,0.5401026733715721,13.162721893491126,0.7021949195311824,1.4176872664277637e-05,2.8205128205128207,0.6279679269273687,0.5316348152192667,0.0023453635285076,0.6832667180756565,0.000121853747381,10,8,8,86.2,86.125,1.0008708272859217,0.0750000000000028,25.0,0.0728894775151822,1.0,Q1_baja,0,0,Pequeña
quindio,pepino cohombro,27,2007,2024,18,9,75.0,1533.14,56.78296296296296,4.141604938271605,3.877283950617284,14.907874908513842,1.1242932914859594,63.84070432995495,0.76167555147734,0.6297088056384321,3.951810589475389,0.1009763760452076,0.1062627438500594,0.3639938917268032,0.3508598705857423,0.3834083952872057,0.0051850167884738,0.4195352746846333,0.002705000561441,13,14,11,69.71846153846154,44.771428571428565,1.557208777183251,24.94703296703297,45.45454545454545,0.0821192325614384,0.150174084135566,Q1_baja,0,0,Pequeña
norte de santander,cimarron,15,2007,2014,8,1,93.75,1500.0,100.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,8,7,7,100.0,100.0,1.0,0.0,0.0,0.0666666666666666,0.6848780795985364,Q1_baja,0,0,Pequeña
amazonas,cilantro,30,2007,2024,18,6,83.33333333333334,1478.86,49.29533333333333,18.74333333333333,17.25,2.872629689792192,1.1197247123317475,55.19720293596427,0.5720327917849537,0.818655916781583,7.592257436662668,0.5027834605344855,1.153657077372775e-05,-0.1959775521458462,0.0088787212697522,0.3237048298896367,0.0124286478963421,-0.0255831249317031,0.8441028743305975,15,15,13,43.284,55.306666666666665,0.7826181292189007,-12.022666666666666,30.76923076923077,0.0737330216786511,0.1839147916650591,Q1_baja,0,0,Pequeña
narino,acelga,18,2013,2024,12,6,75.0,1461.2999999999995,81.18333333333332,9.93611111111111,9.633333333333333,6.648068394948875,0.9750894795248924,79.16101424609583,0.4069322853864821,0.8306986347403418,18.752188940092168,0.7162952197680279,9.535778142107576e-06,0.9004224270353304,0.633032847606657,0.7606598261858126,1.0977319134518044e-05,0.7575796116874551,1.4528460952127248e-05,10,8,8,70.185,94.93125,0.7393245111593917,-24.746250000000003,12.5,0.1054431832788954,0.4325045587847745,Q1_baja,0,0,Pequeña
caqueta,ahuyama,25,2010,2024,15,5,83.33333333333334,1432.5,57.3,9.22,8.32,7.856175266543434,0.5329161508651278,30.53609544457182,0.6308392991750056,0.5164533982966785,1.0358596134282807,0.0235660651255558,0.463786840628186,0.5865208545269583,0.2082475374131022,0.1616244071283537,0.2611413185580459,0.5490879570169634,0.0001949471745135,14,11,10,57.98214285714285,56.43181818181818,1.0274725274725274,1.5503246753246742,30.0,0.0509055855559514,0.0821380302774234,Q1_baja,0,0,Pequeña
cundinamarca,trigo,21,2007,2022,16,11,65.625,1411.6,67.21904761904761,30.0,28.95238095238096,3.307221853803995,1.071881718443967,72.0508682740716,1.3284075679800482,1.0265667814147454,-8.254201481948604,0.2973092173982107,0.0105768712755296,-5.143780545483209,0.3773951820063159,-0.5263218141162801,0.0008851548461812,-0.5986837018326834,0.0001875029505727,14,7,7,71.82857142857144,58.0,1.238423645320197,13.828571428571436,71.42857142857143,0.0997247355253692,0.510900993894951,Q1_baja,0,0,Pequeña
antioquia,col,19,2007,2024,18,17,52.77777777777778,1407.82,74.0957894736842,14.64157894736842,14.531052631578946,5.089462711678432,0.4299593919050093,31.85818058482685,0.4207659865648593,0.1254498127091962,-2.954752912019828,0.2537218334017311,0.0278939859014981,-0.6369234200743495,0.3152643041277046,-0.1190316384288414,0.4960324483416588,-0.2417371431407307,0.1746546719959218,18,1,1,77.82333333333332,7.0,11.117619047619046,70.82333333333332,100.0,0.061849228300199,0.6284993945258104,Q1_baja,0,0,Pequeña
risaralda,pimenton,31,2007,2024,18,5,86.11111111111111,1341.0,43.25806451612903,2.989247311827957,2.892473118279569,13.81989247311828,1.873101170654185,81.02673128539554,0.7418967908676903,0.7523298143789052,-2.0699638844301784,0.0174877520583855,0.4782283625650463,0.0287092027822365,0.004490520417807,0.151021643305097,0.2446445205381335,0.0493762402603446,0.713819073525864,16,15,15,58.5625,26.933333333333334,2.1743502475247523,31.629166666666663,66.66666666666666,0.1417848489752158,0.2091419586284787,Q1_baja,0,0,Pequeña
vaupes,aji,24,2007,2024,18,12,66.66666666666666,1326.7,55.27916666666667,18.08833333333333,15.7925,3.6278728377259992,1.0780631671716947,59.59443349527864,0.7682191857676169,0.5097997369040759,7.682917955248318,0.6206673876332448,4.876498242225498e-06,2.072877569583409,0.8309938842091428,0.8080776353032271,3.9886368326478025e-08,0.8236184756715,2.531952138877142e-08,15,9,9,54.34666666666667,56.833333333333336,0.9562463343108504,-2.4866666666666646,55.55555555555556,0.088074764627573,0.2079344443894293,Q1_baja,0,0,Pequeña
atlantico,col,30,2007,2024,18,6,83.33333333333334,1252.5,41.75,5.416666666666667,5.183333333333334,7.645963274198568,0.7828374515742935,32.683463603226755,0.6228067004171299,0.3246937660121626,2.6498821654993847,0.1707241165708372,0.0232413623430637,0.2491120921432602,0.1416174410959602,0.291334346900673,0.0244489453100893,0.2603330739170287,0.0501542874172596,17,13,13,59.02941176470589,19.15384615384616,3.081856839121191,39.87556561085973,100.0,0.0530802219911474,0.6284993945258104,Q1_baja,0,0,Pequeña
guainia,aji,19,2014,2024,11,3,86.36363636363636,1120.75,58.98684210526316,13.56578947368421,13.342105263157896,4.6288387078675495,0.8831387144702223,52.09356390750008,0.4609160043316879,0.6621131955136196,10.066600761570012,0.372764855843794,0.0054955213414795,0.1103544229642648,0.0031094471268175,0.4083126169891915,0.015523253770211,0.0369736933323267,0.8313799771067277,11,8,8,48.09090909090909,73.96875,0.6501517071859277,-25.877840909090907,50.0,0.0915202542989753,0.2079344443894293,Q1_baja,0,0,Pequeña
narino,cimarron,24,2012,2024,13,2,92.3076923076923,1078.03,44.91791666666666,25.429166666666664,23.64375,1.6410339515665993,0.8504662686297887,38.20117298212379,0.3348667122458059,0.6990724149124402,9.031707692307693,0.7898450033710014,6.610927387333537e-09,1.972,0.7578113983071705,0.8000052893086543,4.752524890848945e-08,0.7568871968677285,2.6968741997646385e-07,12,12,11,45.57750000000001,44.25833333333333,1.0298060628883452,1.3191666666666748,27.27272727272727,0.0705481529579387,0.6848780795985364,Q1_baja,0,0,Pequeña
cauca,ajo,33,2007,2024,18,3,91.66666666666666,1067.0,32.333333333333336,10.969696969696969,9.909090909090908,3.491630591630591,0.7652946808647565,24.74452801462713,0.5376158326850277,0.8432581976304383,-1.0923043548999405,0.051038004605864,0.2061701274206279,0.7214057161451275,0.3919137512046323,0.0154468941156187,0.901027061861605,0.2678543268585118,0.0351933259707121,18,15,15,32.166666666666664,32.53333333333333,0.9887295081967212,-0.3666666666666671,33.33333333333333,0.0475129755316037,0.3055059117959323,Q1_baja,0,0,Pequeña
caldas,lechuga,26,2010,2024,15,4,86.66666666666667,1066.34,41.01307692307692,5.329487179487179,4.771355311355311,10.159202167122618,1.7832125585920666,73.13503383573324,2.2356765314322105,0.3454539246535189,-0.2203980315530477,0.0001930617867299,0.9462889201982514,-0.0412688763448642,0.0002550282792894,0.1119817526085005,0.4266264546016616,-0.0819126206353748,0.564533698951148,14,12,11,49.29571428571429,31.35,1.5724310776942358,17.945714285714292,45.45454545454545,0.156059431550313,0.32357480833283,Q1_baja,0,0,Pequeña
cauca,garbanzo,21,2011,2021,11,1,95.45454545454544,1058.7,50.41428571428572,59.38095238095238,47.97619047619048,1.043465612426855,0.9783819842948338,49.32442889394955,1.3487005843688642,0.3084336147660121,3.268396694214876,0.0474365113405743,0.3429161612766115,3.949421487603304,0.0262729541678124,0.1818202630583513,0.2507495016986303,0.2319084142609793,0.1461033832544382,11,10,10,42.90909090909091,58.67,0.7313634039388257,-15.760909090909095,10.0,0.091030898285383,1.0,Q1_baja,0,0,Pequeña
narino,melon,15,2017,2024,8,1,93.75,1038.6999999999998,69.24666666666666,4.4,4.313333333333333,17.11980056980057,0.5766338505013536,39.92997203438373,0.2822995470036903,0.513795454880583,8.805527638190952,0.2765016893695373,0.0440855842838246,-0.3190954773869346,0.3752326447050065,0.3636405261167026,0.0597248725899449,-0.4840764516831996,0.0183893902306356,8,7,7,57.9,82.21428571428571,0.704257167680278,-24.31428571428571,57.14285714285714,0.0873559660694055,0.1195484664930085,Q1_baja,0,0,Pequeña
quindio,cebolla de rama,18,2007,2021,15,12,60.0,1006.75,55.93055555555556,2.6500000000000004,2.255555555555555,14.735353535353536,2.2423449269862004,125.41559751351984,0.9641881920039342,0.7595738352941991,2.1076125392347733,0.0058071492398411,0.7637688922464023,-0.0198100838332869,0.0012360664102852,-0.1800360108036012,0.3041266150234101,-0.1536471702681872,0.3953616977600002,13,5,5,50.98076923076923,68.8,0.7409995527728087,-17.819230769230764,20.0,0.3193761824594837,0.2898795021627748,Q1_baja,0,0,Pequeña
